Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Russelsheim,Germany,,,Europe,,49.992,8.414
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Russelsheim,Germany,,,Europe,,49.992,8.414
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Athens,Greece,,,Europe,,37.976,23.735
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Budapest,Hungary,,,Europe,,47.498,19.04
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Dublin,Ireland,,,Europe,,53.349,-6.261
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Dublin,Ireland,,,Europe,,53.349,-6.261
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Milan,Italy,,,Europe,,45.464,9.19
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rome,Italy,,,Europe,,41.893,12.483
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rome,Italy,,,Europe,,41.893,12.483
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Oslo,Norway,,,Europe,,59.913,10.739
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Stavanger,Norway,,,Europe,,58.97,5.732
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Warsaw,Poland,,,Europe,,52.232,21.007
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Lisbon,Portugal,,,Europe,,38.708,-9.137
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Bucharest,Romania,,,Europe,,44.436,26.103
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Barcelona,Spain,,,Europe,,41.383,2.177
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Madrid,Spain,,,Europe,,40.417,-3.704
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Bromma,Sweden,,,Europe,,59.34,17.94
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Bromma,Sweden,,,Europe,,59.34,17.94
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Zurich,Switzerland,,,Europe,,47.374,8.541
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Zurich,Switzerland,,,Europe,,47.374,8.541
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,London,United Kingdom,,,Europe,,51.507,-0.128
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,London,United Kingdom,,,Europe,,51.507,-0.128
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,London,United Kingdom,,,Europe,,51.507,-0.128
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,London,United Kingdom,,,Europe,,51.507,-0.128
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,London,United Kingdom,,,Europe,,51.507,-0.128
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Manchester,United Kingdom,,,Europe,,53.479,-2.245
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Cairo,Egypt,,,Africa,,30.044,31.236
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Cairo,Egypt,,,Africa,,30.044,31.236
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Nairobi,Kenya,,,Africa,,-1.303,36.829
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rabat,Morocco,,,Africa,,34.022,-6.834
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Lagos,Nigeria,,,Africa,,6.455,3.394
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Cape Town,South Africa,,,Africa,,-33.929,18.417
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Isando,South Africa,,,Africa,,-26.136,28.222
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Isando,South Africa,,,Africa,,-26.136,28.222
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Isando,South Africa,,,Africa,,-26.136,28.222
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Tel Aviv,Israel,,,Middle East,,32.085,34.782
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Doha,Qatar,,,Middle East,,25.286,51.526
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Doha,Qatar,,,Middle East,,25.286,51.526
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Istanbul,Turkey,,,Middle East,,41.077,29.052
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Dubai,United Arab Emirates,,,Middle East,,25.265,55.292
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Chennai,India,,,India,,13.084,80.27
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Chennai,India,,,India,,13.084,80.27
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Chennai,India,,,India,,13.084,80.27
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Chennai,India,,,India,,13.084,80.27
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Hyderabad,India,,,India,,17.361,78.474
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Mumbai,India,,,India,,18.973,72.828
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Mumbai,India,,,India,,18.973,72.828
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,New Delhi,India,,,India,,28.614,77.209
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Chai Wan,Hong Kong SAR,,,Asia,,22.266,114.238
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Jakarta,Indonesia,,,Asia,,-6.175,106.827
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Inzai,Japan,,,Asia,,35.832,140.145
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Osaka,Japan,,,Asia,,34.62,135.49
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Osaka,Japan,,,Asia,,34.62,135.49
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Osaka-shi,Japan,,,Asia,,34.694,135.501
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Osaka-shi,Japan,,,Asia,,34.694,135.501
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Tokyo,Japan,,,Asia,,35.684,139.774
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Tokyo,Japan,,,Asia,,35.684,139.774
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Tokyo,Japan,,,Asia,,35.684,139.774
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Seoul,South Korea,,,Asia,,37.567,126.978
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Kuala Lumpur,Malaysia,,,Asia,,3.152,101.694
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Manila,Philippines,,,Asia,,14.591,120.98
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Taipei,Taiwan,,,Asia,,25.038,121.564
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Taipei City,Taiwan,,,Asia,,25.135,121.469
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Bangkok,Thailand,,,Asia,,13.825,100.622
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Ho Chi Minh City,Vietnam,,,Asia,,10.776,106.701
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Brisbane,Australia,,,Australia and New Zealand,,-27.469,153.023
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Derrimut,Australia,,,Australia and New Zealand,,-37.799,144.776
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Macquarie Park,Australia,,,Australia and New Zealand,,-33.781,151.126
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Melbourne,Australia,,,Australia and New Zealand,,-37.814,144.963
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Perth,Australia,,,Australia and New Zealand,,-31.956,115.861
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Perth,Australia,,,Australia and New Zealand,,-31.956,115.861
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Perth,Australia,,,Australia and New Zealand,,-31.956,115.861
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Sydney,Australia,,,Australia and New Zealand,,-33.769,150.957
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Auckland,New Zealand,,,Australia and New Zealand,,-36.852,174.763
